drivephoto15,香理叫増夫幸运顾客，他就要求像其他餐厅一样得到特殊服务。香理不想做就让我来。我不情愿因为我把他当儿子看，但只要做一次之后就能正常相处了。星梅轩又不会永远关门。但我错了。从那以后他每晚都来我房间做爱。真不敢相信増夫这么想操我。,"Today is my lucky day. Star plum restaurant was closed so Masuo came to mine for dinner. I told him he can eat for free if he fucks me. Hearing  about free meal, he agreed and when every left he fucked my ass. I've been longing for such sturdy cock for years and now, it's all mine tonight. After that I told him to come my room if he is hungry. I will let him eat as much as he wants as long as he fucks me.",
drivephoto16,和増夫在一起总是这样。他刚出门前才和我做过爱，现在又在这条巷子里操我的屁股。这男孩的性欲真是无穷无尽。,Masuo is reluctant to fuck me so I had to promise him gifts  to make him fuck me. Tonight I promised him I'll buy him the new GameStation console. I don't have a single penny on me right now. If he finds out he is not gonna fuck me for months. I need to come up with some excuse.,
drivephoto17,在影管直播做爱好几个月了，我还是没什么进步。只希望没人发现有时候我只是装着在玩，屏幕放的是増夫的游戏录像。不过这能帮我付房租和给他买东西。,Once Masuo began playing videogames he forgets about fucking me so I occupy the controller when he is about to enters my apartment. I don't hand him over the controller until he fucked me at least twice. I also stream our sex on VideoTube for money. Well I have to pay for his food somehow and this seem to be the best way since he is working for it.,
drivephoto18,幸好奥利维亚知道了真相。现在她不生我的气了。多亏了我亲爱的増夫。我们在海滩玩的时候，増夫经常带我去岩石后面做爱。至少他还停下来给我们拍了这张开心的照片。,"Yoshimi and Masuo were going on a beach. Knowing I love Masuo's cock Yoshimi became a mommy's girl and invited me to tag along with them. When Masuo tried fucking her, she insisted he fuck me too. For once, I was able to enjoy his cock without thinking about my bank balance.",
drivephoto19,増夫不抓鬼了但我不知道他为什么把据点设在这个闹鬼的病院。每次他从我餐厅点餐我总说可以把我公寓当据点用，但他根本不在乎只顾着操我。好像他们一点都不担心鬼魂的事。看博美睡得多安详。,I heard Masuo is at the asylum with Hinata. Thinking he has began ghost hunting again and instead of asking me to be his assistant he took her along with her. It turns out he was just asking Hinata to dress as ghost so he can fuck her for his new game. Well at least I was able to get my payment from him before leaving.,
drivephoto20,我们在无处旅馆抓鬼。那地方离家太远了，我就和増夫住下了。他刚在浴缸里操过我，还像平时一样欲求不满。还好我没穿太多衣服，知道他还想再来一次。,We were spending time at Nowhere inn. I can't believe Masuo is having sex with me without asking it. I wonder what he is gonna ask me to buy once creampie in my ass.,
drivephoto21,回家路上听到教室里传来呻吟声。门上的玻璃被报纸糊住了看不见里面，我就搬了梯子从上面的玻璃偷看。一看之下大为震惊。纯纱夫人在和増夫做爱，凉子站在旁边。他浑身是伤。他们在逼他做爱吗？我想多拍几张但凉子发现了我，命令我闭嘴。我不知道该怎么办，但不能让他们这样利用我的学长。我应该找别人帮忙登校报。,I was going home one day when I heard loud moans coming from a classroom. Upon looking inside I saw Masuo fucking our teacher Mrs. Sakurai. He was covered in bruise and cut making me think Ryoko is making him fuck Mrs. Sakurai for her sick pleasure. I heard a rumors that Mrs. Sakurai could be her mom. Is she punishing her mom for abandoning her in the past.,
drivephoto22,今天的比赛后我想采访提米。靠近男更衣室时听到里面有微弱的呻吟声。我悄悄推开门偷看，看到増夫在操我亲爱的提米。看到他欺负提米的那一刻，我对他的所有关心都消失了。犹豫了一分钟后决定进去，但増夫跑了。可怜的提米装作什么都没发生。一定是怕我觉得他不够男人。我看不下去就什么也没说跑了。,"I wanted to interview Tatsumi after today's match and went to boy's locker room. Upon getting close, I heard faint moaning sounds coming from inside. I peek inside to see Masuo was banging Tatsumi and he as breasts. I think Tatsumi must have seen him fucking Mrs. Sakurai that day and turned himself into a girl to get that cock after every match. Well I would wanna do taht too after seeing how well Mrs. Sakurai was getting fucked.",
drivephoto23,听到几个男孩在聊和高年级女生群P的事。循着线索来到一条小巷，看到由美子被几个男人围着。她在用嘴伺候他们。看到这一幕我有点尴尬，但想为校报拍张好照片。,Yumiko doing her usual things. Nothing special about it.,
drivephoto24,尽管我每晚都和増夫做爱，他还是在妈妈工作的地方和她当面做。妈妈看到我说她在帮増夫弄新的扑克游戏节目。看来光和他做爱不够，我得跟在他身边，这样他一发情我就和他做，他就不会找妈妈了。,Oh mom is so lucky. She didn't have to come up with anything to make Masuo fuck her. I wish I could do that. I just took a photo of them to masturbate to and left home.,
drivephoto25,今晚和増夫一起抓鬼。结束后我去妈妈房间的路上想起问他能不能也上传到我的频道。他当时在岛女士的房间。推门进去看到他和朋友在和我们的老师做爱。増夫想做爱却选了这个老女人，我有点嫉妒，但只是问了问题就走了。我拍了他们的合照留着以后登报用。,I was looking for Masuo to invite him to my house to fuck me and mom simultaneously but he was busy double penetrating one of our horny teacher. I was so furious but I kept it all in and left taking their photo for college newspaper.,
drivephoto26,我看到増夫和妈妈做爱。我觉得他在威胁妈妈和他上床。我知道妈妈做错了，但我不能恨她。为了帮她，我给她发消息说香绑架了我，打算拉我进他的派对。如我所料她找増夫帮忙。他给我松绑出来后，我放下伪装质问他和妈妈的事，坚持让他操我代替她。他表现得像没有强迫妈妈做他的性爱娃娃，但我知道他在撒谎。我让他操了我并保证不再和妈妈做爱。最后我累得动不了了，但至少他今晚不会和妈妈做了。,"I can't just sit and see other's enjoying Masuo cock so I devised a plan that Kent has kidnapped me. As expected, mom asked Masuo for help. When he untied me and we came outside of the classroom I acted like I can't move until someone fuck me. Masuo found it weird but I turned up the acting by a notch to convince him to fuck me. Once he began railing me I knew why mom and Tatsumi loves his cock. And now I finally get to taste it. I'm gonna make him fuck me every night right here.",
drivephoto27,我加入了増夫的猎鬼队，这样就能一直待在他身边帮妈妈。我知道我是为了她，但我喜欢和他做爱。渐渐地我开始觉得爸爸说妈妈的那些话都是假的。除了増夫我没见她和别人做过。我觉得她是在帮他满足那无穷的性欲。,I heard Masuo needs a ghosthunting assistant. I immediately joined his team knowing I get have sex with him. Now me and mom enjoy threesome with him at his base.,
drivephoto28,别的大学有个女生来验证关于厕所鬼花的传言。我提前在隔间装了摄像头。一个小时什么都没发生，她就开始和男朋友做爱了。做着做着我看到有东西从天花板掉下来。看起来像个人。女孩去清理后花的鬼魂出现在男孩面前把他推进了马桶。不知道女孩怎样了，但有传言说她被拖进了镜子里。从那以后我再也不用三楼的厕所了。,Here's how to complete Momoe's quest. Buy her evergreen college uniform from Everything store as that one will perfectly fit her. Meet her at college third floor toilet. Tell her you are not interested in her as other two sister's are enough for you. Then she will ask her boyfriend to fuck and die by at the hands of Hana. Then reset the quest and this time say you wanna fuck all three sisters and fuck her in the stall. If you never say no to her she will not ask her boyfriend to fuck her and live. You will get to fuck her in other places such as asylum.,
drivephoto29,我听说3-2班有性爱派对。我把摄像头藏在教室里一晚，发现那根本不是谣言。是香组织的。他和副校长关系好，举报也没用。幸好我凭直觉没信任香，不然我就成了他的派对女郎了。这让我好奇他的对手増夫，因为他一直在说増夫坏话。我想那是不是都是谎言。,"There's always sex orgy going on in class 3-2. It sucks that they don't let me in as I had sex with Masuo. Well, I still get holes fill every night so no need to get into this stupid party.",
drivephoto30,今天是増夫猎鬼的最后一天。这次我们很快就抓到了鬼。増夫大学有事，让我先去卡车那里。下一楼楼梯时，看到几个男孩在排队。仔细一看他们在等轮着和一个女孩做爱。她脸朝下我看不清是谁，发现香也参与其中后我就没逗留了。,"In ringman, when playing Ryoko's memory you will able to help her Mariko avoid this fate.",
drivephoto31,我在图书馆和太一一起复习考试。他是我们班最聪明的学生，是完美的学习伙伴，而且我暗恋他很久了。我不小心掉了几样东西在地上，蹲下去捡的时候有人摸了我的屁股。是太一。他说我的屁股摸起来好滑，想好好看看。他掀开我的裙子开始双手揉捏。过了一会儿他把我的内裤拨到一边，毫无预警地把鸡巴插了进来。我试图阻止他说不结婚不能做爱，但他说这不是做爱。他在向我传授知识。我半信半疑，但这真的管用。他出的测试我都能解出来。,"I was studying with this guy I had a huge crush on. While getting my book I accidentally dropped a few things on the ground and got down to collect it. While gathering my things, I felt something prick my butt. It was Taichi. He had his cock deep inside my ass. When I looked at him he said it's knowledge transfer exercise. I know it was a load of crap and he just wanted to fuck me but after he came inside me I was able to solve any test the threw at me. Maybe this exercise actually makes me smarter.",
drivephoto32,从那天起，太一一有机会就和我做KTE。有一天学生们都走了，他在教室里操我。他快射的时候听到走廊传来脚步声。我求他停下，但他说快射了继续猛操我的屁股。脚步声刚到门口太一就射了一大股进我体内，我赶紧抵住门直到我们穿好衣服。是瑞希。她来约我今晚去购物。,I love Taichi but it seems he treats me more like a cocksleeve. He barely take me out on date and that if I insisted it. Well it's fine as long as I get to spend time with him.,
drivephoto33,我和太一在储藏室做KTE，瑞希带着她欺负的一走了进来。她叫太一走但让我留下，说要给我展示真正的性爱是怎么做的。说着她脱光了一的衣服，在他的鸡巴上摩擦私处，说着被女友以外的人侵犯是什么感觉。我觉得她根本不懂什么是性爱，但我不想说破，免得她羞得不敢来学校。,Taichi was fucking my butt in a storage room when Anko walked in with her future husband. She asked Taichi to fuck off and wanted me to stay to show how to have real sex. She began rubbing her crouch on his cock saying now she will get pregnant by his child and he has to marry her. I think she don't know you have to put it in her pussy to get knocked up. I think she never watched porn in her life. I didn't want to correct her as this was way too funny.,
drivephoto34,注意到姐姐和海滩上那个男孩做KTE后变强了，我搞明白了KTE的原理。我和姐姐可以从做KTE的对象那里获得能力。事实证明阴道性交也行。为了验证我的理论我让太一操我的小穴，但他说想留到我们结婚的时候。好可爱！他想让我们的新婚之夜特别一些。,I figured out I can steal abilities of the person I have sex with. I noticed that after sis got stronger after getting fucked by that boy she met at the beach. It turns out getting fucked in pussy also does the trick but Taichi is hell bent of saving me until marriage.,
drivephoto35,姐姐带着海滩上那个男孩进了我的房间，在我的床上开始做爱。我冲她喊让她去自己的房间，但他们根本不理我。我不知道为什么想和那个男孩做爱，为了打消这个念头我开始涂鸦。男孩看到了，问我是不是画家。他问我愿不愿意做他的助手，我脱口而出说了愿意。我不知道为什么会那样做，可能是因为想和他在一起。我想太一不会介意我只做一次不告诉他的。,Sis came to my room with her fuck boy at the beach from that day. I yelled at her as it was making me fucking jealous of her. To distract myself I began doodling stuff when that boy mistaken me for an artist and asked if I would like to be his assistant. I may have said yes as I wanted an opportunity to try his cock for some reason. Well Taichi was busy pumping the girl from our class so it's only fair I would find someone to pump me too.,
drivephoto36,工作结束后我和増夫在做爱。他居然那么了解安妮女士的生活，我很惊讶。我转过身想问他，结果看到我给他的避孕套掉在我旁边的桌子上。他不知道什么时候摘的，已经不戴套操了我好一会儿了。我告诉他要是把我弄怀孕了他得负责。,I was having sex with Masuo after our work. I was amazed how much he know about Ms. Ayako's life. I turned around to question him about it only to see the condom he was wearing earlier on the desk. I'm glad that he removed it and decided to do it raw. I mean what's the point of having sex if you don't a thick load inside your pussy.,
drivephoto37,博美不想做她工作中那部分，我只好从无处旅馆的假期回来。本来想逃离就不会沉迷和増夫做爱了，但照这样下去我觉得永远不可能戒掉。,"In rinman, you can talk to Hinata and tell her to call me. I will come next for for a couple of sex animations.",
drivephoto38,和家人在无处旅馆度假。一天晚上睡得正香时梦见増夫和我做爱。当他内射时那温暖感如此真实。我睁开眼睛看到一根鸡巴悬在我的小穴上方。那不是梦。増夫真的在趁我睡觉时操我。他是来这里处理鬼魂的。看来躲他是没用的。我必须接受并瞒着所有人。,You can find Tsukiko and fuck her in nowhere inn. This is where you get her featuer in poker mini game.,
drivephoto39,听说201公寓的女人是性变态，会邀请年轻男孩进她房间做爱。亲眼看到之前我不信。一天晚上看到她在和人做爱。从地上散落的大学制服来看是个大学生。看不太清他的脸，但那女人朝我这边转过来时我不得不离开。这个信息不值得放我的页面上，邻居出了好价钱买这张照片。,Just Momoko getting railed by her fake son Masuo.,
drivephoto40,亚由美小姐否认有男朋友，但我看到她趁没人的时候在网球场和人做爱。那天之后我经常看到她和那个男孩在一起。我知道他是她男朋友。我查到了那个男孩的信息。他叫鸭志真，是常春大学的学生。不知道亚由美小姐为什么会和那个大学的男孩约会。现在我想他可能只是她的炮友。,These two appear in street level of Sunflower city. She doesn't like Masuo and is girlfriend of his bestfriend no sex with her in that game. At least unless CB decides to do Lord Arch's route.,
drivephoto41,露丝小姐和朋友们的这张照片上周火了。我挖到了照片中女孩们的信息。左边的是德莉丝，在城里开了家餐厅。她旁边是朋，在辣妹俱乐部工作。红发的是美月，是个上班族。她旁边是露西，在服装店工作。和露丝小姐看起来最要好的那个女孩，大部分问题都是关于她的。她叫美里，新山丘市的一家蔬菜店工作。,You will be able fuck all of these girls in photo technically. Deko by ordering food at her restaurant. Tomo by meeting her at street level or Karasuyama house level. Reika at Golden leaf apartment. Reiko also at same place and street level. Megumi and Mitsuri in puppet form only if ring power is at 100% and your manage to get their hair samples for Masuo's puppet.,
drivephoto43,'后穴五十日 - 第二部'的拍摄完成了。至少据可靠消息是这样。新电影里朱迪丝的情人做了整容手术换了个长相，住在她家里一有机会就操她。最后她丈夫受不了了，开始像她情人一样整天操她。看到他能重燃两人之间的爱后，他就离开去找别的女孩操了。,This was part of scrapped questline now it's animation is used for Reita's one in ringman edition.,
drivephoto44,我采访了贝莉冒险系列的原作者凉子·肯尼迪。她说她同时在做好几个项目，其中有一个我会感兴趣。是另一部贝莉冒险电影，露丝小姐将回归出演贝莉。她的粉丝会很高兴的，因为她被踢出局后很多人就不看了。,Photo referencing right between Mikasa and Himawari.,
drivephoto45,我跟踪増夫，怀疑他跟附近的入室盗窃案有关。我在远处观察他们，但不知道他们的老大怎么发现我的，把我带到了他们的藏身处。我不认识的増夫表现得像不认识我。我教了他好几个月做爱。我以为他们要杀了我，但老大说可以用我来教这些男孩做爱。说完他就把鸡巴插进我体内直到射精。走之前他拿走了存有所有照片的U盘，打算用来把他们一网打尽。,I was investigating these thieves when I heard them talking about hiring a girl for sex. I couldn't control my urges and walked in the alley to meet them. Seeing a camera with me the boss got alert and wanted to kill me but I propose to use me as their sex slave. He agreed and fucked me first to show others how to have sex.,
drivephoto46,红头发是下一个。在轮到他之前我决定给増夫打飞机让他快点完事我好跑回家。不知道他怎么混进了盗窃团伙。他妈妈美琴要是知道儿子是贼肯定会伤心的。,The red head was next. I don't know why they were waiting for their turns instead of ramming their cocks simultaenously inside me. While the other guy was plowing me I decided to play with his brother's cock.,
drivephoto47,我现在确信这个男孩是另一个人，只是长得像増夫。他操了我两次但一次都没操过我的屁股。周围没人他可以不用装了跟我搭话，但他还是表现得像从没见过我。如果他不是真的増夫，回去的时候应该能在家里看到他。他完事后我赶紧打车回了公寓楼。我猜对了。那个男孩不是増夫，因为他一直在自己房间里。,Fuck! They are fucking my brains out. It's like I'm back in Oshiri village. They were escaping after dumping their load inside me but I caught one guy's arm and said he can have fun with me at my place. He liked the idea and called out to his brother to come with me.,
drivephoto48,那些男孩从U盘里的地址找到了我的住处。他们锁了门，从那以后就一直无情地操我。他们已经杀了一个试图帮忙的披萨外卖员并处理了尸体。如果我想摆脱这个困境，得想个聪明的办法。,It took some time but they understood they can use my ass too. I gonna have fun with these two for sometime before handing them over to police. The only things bothering me is that they are not letting me rest even for a moment. I hope I don't end up getting pregnant by them.,
drivephoto49,我从温泉回来的路上遇到了増夫。他要求就在那里做爱。我说这样不好，路过的人都能看到，但他不管不顾就开始操我。正如我担心的，旅馆老板娘看到了我们。她笑着说不用遮掩，但这种私密事应该在房间里做。我好奇她在说什么，追问后才知道増夫骗她说是我的男朋友。好吧，我没纠正她，因为这总比被当成和儿子上床的女人好。,"I told everyone at the inn Masuo is my son and here he is banging me out in the open. As I feared, the innkeeper walked in on us. She was shocked to see us and left without saying a word. I scolded Masuo but he only smirked and kept fucking me. He played a good move. Now I can't invite him to this place after this.",
drivephoto50,朋友们想让我第一次和人做。看到基思先生时我很惊讶。他们在做肛交。听妈妈说过一些我决定退缩，但朋友们开始骂我胆小鬼，我咬紧牙关等到轮到我。看到他鸡巴的粗细我的心怦怦直跳。不确定能不能塞进我的屁股，我害怕地想跑，但可莉特抓住我说拿出点勇气来。她掰开我的屁股让基思先生慢慢把巨大的鸡巴插进来。试了几次终于全部进去了。当它完全插入时我听到耳边有个声音然后昏了过去。后来醒了朋友们笑话我做爱时晕倒了。但那天之后我身上有什么东西变了。,I didn't get a full score in recent tests so mom didn't gave me pocket money for this month. To solve my money problem my friend Chiru told me to sell my ass to some wealthy man. I reluctant but she said for a girl like me someone would happily pay thousands of coin just for a few minutes. I agreed and we met a man in an alley. It was Mr. Kanzaki. He began fucking my friends first.  His cock was so big it scared me. I was trying to run away when Chiru grabbed me and said she is getting paid half the money I get and held me down until Mr. Kanzaki fucked my butt. He paid me 10000 coins for it but most of it went to treating my sore butthole. Remaining money is not even enough to take care of my monthly expenses.,@NEW
drivephoto51,为了增强我的自信，可莉特给我化了妆安排了一场性爱派对。是和班上几个男孩。豪斯顿和迈克跟我一样是第一次。可莉特和琳达已经在她家和乔什做过了。乔什选了我让我的第一次特别一些。迈克之后操了我。轮到豪斯顿时我问他能不能改操我的屁股。听到这话其他女孩开始骂我屁股婊子，我把脸埋在胳膊里。豪斯顿说他很乐意。之后每次轮到他就操我的屁股。我一天比一天自信。我们的派对持续了一周直到被老师抓到。多亏可莉特的妈妈，我和琳达没被处分，但那些男孩被开除了。,"Chiru apologized for yesterday and said there's a better way but it doesn't pay that good. I have to participate in sex orgy with a few boys from our class. I told them not to touch my pussy as I'm saving myself for marriage. Those boys laughed and said it's for them to decide. Chiru scold them and said if anyone touch my pussy she will stop the orgy and leave, with all their money. When orgy began, Joichi tried to convince me to let him use my pussy but I was firm on my decision. It seems like I'm Hakuro favorite because he has fucked me the most. I got 690 coins in a day but some jealous bitch told a taecher about it and we have to put an end to our orgy. Thanks to Chiru’s mom her, Otoe and I weren't expelled but same can't be said about those boys.",@NEW
drivephoto52,这个可爱的男孩莲让我和他去图书馆学习。不知道为什么图书馆那时人满为患，但至少我们坐到了角落的桌子。莲不小心掉了几样东西。我弯腰帮他捡。起身时他看起来很慌张。他...在试图掩饰因我而起的勃起。我不想被开除但控制不住自己。我伸手进他裤子掏出鸡巴塞进我的屁股。莲差点叫出来，说这是做爱，结婚前不能做。说着就要拔出来，我脱口而出说这是知识传授练习。他一开始不信，但我给他出了个题，他毫不费力就解出来了，连我自己都惊讶。从那天起，只要独处我们就做。,I wasted all of that money on ice-cream and now I have no money. This boy Toshio is pretty loaded I've heard. As soon as I said that I would do anything for money he asked if I'll let him ride me for money. I told him he can only fuck my ass. He agreed and we went to secluded spot in the library. I wasn't moaning at all but he was moaning like it was him getting penetrated. He paid me 200 coins for a single cum shot. Those boys were ripping me off by giving me 20 per creampie. I think I will stick to Toshio from now. I'll even become his girlfriend if he wants me too.,@NEW
drivephoto53,我用K.T.E.借口骗莲在男淋浴间做肛交时，听到一群男孩来了。我慌忙躲进隔间。突然门开了，迈克尔进了隔间。他二话不说打开淋浴。打量了一会儿我的身体后把我转过去舔我的小穴。感觉太舒服了我几乎忍不住呻吟。过了一会儿他让我给他口交。我不太会他就把鸡巴拔出来把我转过去操我。操我的时候他轻声叫我别叫太大声不然莲会听到。我一直觉得他很帅，问他能不能做我男朋友。他答应了，从那以后每晚都在他家做爱。,I was getting my ass railed by Toshio in boys's shower room when a few boys came inside. I quickly hid in one of the stall hoping no one would notice me but a boy from our class named Misaki enter the stall. With a smirk he turned me arouned and began licking my pussy. I tried telling him it's a no touch zone but he would do something with his tongue that would make my mind go numb. After a while he asked me to suck his cock. He was fucking my mouth when Toshio opened the door. Seeing him Misaki asked him to fuck off as he is borrowing me for some time. After shutting the door and him he shove his cock inside my pussy. I begged him to stop but he disregarded my request and said he will marry me if I let him continue. I guess he is my new boyfriend now.,@NEW
drivephoto54,莲和我决定兼职猎鬼。我们的第一个任务在基思病院。我没等莲，没带防护就进去了。一只鬼都没看到，我开始觉得这地方根本不闹鬼。转到二楼男病房拐角时，看到两个没有躯干的鬼。看到我后一个跑过来抓我。把我拉到墙边撕开我的短裤开始操我。他的朋友走过来把鸡巴插进我体内。很快四周围满了鸡巴，几个怪物开始吸我的奶。他们轮流用我的身体直到天亮。早上累得要死但挺好玩的。我觉得偶尔被鬼抓也不是坏事。,Toshio and I were on our first ghosthunting assignment at Kanzaki asylum. It was uneventful until we entered the second floor male ward. We were immediately surrounded by a bunch of ghost. I got on my knees and began sucking one of the ghost. When Toshio looked at me and said this is not how we are suppose to earn money but it was already late. More and more ghost dicks surrounded me waiting for their turn. My mind was going numb when it clicked me. At least one of the ghost must have hidden some kind of treasure somewhere. If I please the right ghost it might tell me whereabouts of their secret stash. At least 30 ghosts fucked me that night but not a single one said anything. Perhaps because their body don't have a mouth to speak.,@NEW
drivephoto55,我一周后要和满都结婚了。我的男朋友豪斯顿想在那之前送我礼物，就叫我去他家。进他房间时发现我的另一个男朋友哈维和一个拿纹身机的人在。他让我给他口交的同时在我屁股上纹身。纹完后他给我看作品就走了。他们在我屁股上写了'鸡巴在此'。豪斯顿说这不是唯一的礼物，就开始操我。哈维也加入，把鸡巴塞进我嘴里，说我即使结婚了也不妨碍做他们的精液容器。我以为他们会因为选了满都而生气。很高兴我还能来找他们当性爱娃娃用。,"After Misaki's betrayal I found a boy named Satoshi. The two of us are made for each other so decided to tie the knot. I have no money for the engagement ring and mom wouldn't let me any. I tried ghost hunting but without Toshio, I can't do jack shit. I was desperate for money so called friend of mine. He agreed to lend me some money and asked me to come to his room. When I enter his room he was standing naked with another guy. He said he will give me money if I let him and his friend fuck me for two weeks. I had no choice but agree to their terms. For days they fucked me shooting their load inside my pussy raw. It's been a month since then. I took precautions but if the baby's hair color is anything but red and black, Satoshi will find out I slept around.",@NEW
drivephoto56,收到奶奶的信后我偷偷回了村子。这里是肛交圣地。他们要求我在节日结束前用屁股伺候尽可能多的男人。节日还剩2小时时我已经搞了至少35个男人。我决定让两个男人同时操我的屁股来冲数。这是我人生中最开心的时刻。以后每个节日我都会来。我只需确保不告诉丈夫和父母。想来的时候就告诉他们我是去出特殊猎鬼任务。,"I love ghost hunting but since I'm trash at it, I'm not earning a single coin from it. Satoshi wouldn't lend me money saying I'm blowing it up on useless venture. Guess I've got no choice but rely on my previous ways of earning money. I know it's wrong but I have to do it if I want to keep ghost hunting. When Satoshi is on business trip I sell my ass to pay for equipment. I wear a special underwear that prevents any sneaky bastard from penetrating my pussy.",@NEW
lenjoined,蓮加入了队伍！,Len joined the team!,
rosefamilynote,多亏了増夫，我和两个失散的孩子团聚了。真不敢相信我的一个女儿现在是著名棒球选手。她这辈子从没见过我，所以我不会强迫她叫我妈妈，但如果她能经常来看她姐姐薫和我就太好了。我为我所有的孩子感到骄傲。,Thanks to Masuo I was able to reunite with my lost children. I had no idea Anko from college brawl is my daughter. It was supposed to be revealed in Magic Ring but CB decided not to keep it a secret any more. She colors her hair brown thinking that’s what making Hajime interested in her.,
sexescape,初来乍到想寻欢？联系以下人选！注意红色框标注的需要验证。,New to the town and need sexual escapades? Contact these! Note that ones in red framed need to be verified.,
rosemomokophone1,嘿美琴夫人，你还在餐厅吗？我饿死了。到家告诉我。像上次一样你做饭的时候我操你屁股。哈哈....,"Hey, Mrs. Yamada when will you be home? I'm starving. I don't have money but I can fuck you if you want.",
rosemomokophone2,我的宝贝饿了！妈妈赶回家给你做好吃的。,Once will not be enough! You will stop only when I say so. You can begin by pounding me while I make the dinner.,
tsukikobackinparty,月子回归成为卡车助手！,Tsukiko is available to get railed again!,
ghostpedianowthere,可通过电脑访问幽灵笔记。,Ghostpedia can be accessed through computer.,
tsukifuture,月子，我担心你就去未来问了未来的你。她正和她丈夫在一起。看吧！你不会孤独终老的。你将来会嫁给杰克。她邀请我去她家住一晚，发完这条消息我就再去一次未来。如果你看到了，去病院的'护士站1号'给我发消息。,"Tsukiko, you don't have to be worry about your future. Even after being used like a cumdumpster Jack still marries you. Either he  doesn't care as he himself fucked so many chicks or he doesn't know how many cumshots you have taken till now. Anyways... if you read this come to the asylum. I would like to keep pounding you until you putting out.",
tomorijoined,朋加入了作为现场助手！,Tomori joined you as site assistant!,@NEW
ryomijoined,瑠美加入了作为卡车助手！,Ryomi joined you as truck assistant!,@NEW
ryomicloth1,阿普顿夫人的衣服（给瑠美）已收集！,Mrs. Usami’s Cloths for Rachel collected!,@NEW
ryomicloth2,性感服装（给瑠美）已收集！,Hot Cloths for Ryomi collected!,@NEW
ryomicloth3,黄色地球游侠制服（给瑠美）已收集！,Yellow Earth Ranger for Ryomi collected!,@NEW
optionbox1,给我钱！,Ask for money!,@NEW
optionbox2,钱算什么！,Ask for sex…,@NEW
optionbox3,让我想想...,I need to think…,@NEW
optionbox4,行了，我受够了！,It wasn't fun!,@NEW
optionbox5,还不够...,Become my slampig!,@NEW
optionbox6,上恋,Fuck Lady Momo,@NEW
optionbox7,上紫苑...,Fuck Shion…,@NEW
optionbox8,退后...,Back off...,@NEW
optionbox9,随它去吧...,Go with it...,@NEW
optionbox10,你好性感,You are looking hot,@NEW
optionbox11,快告诉她...,Tell her already...,@NEW
optionbox12,什么都不说...,Say nothing...,
optionbox13,,,
optionbox14,,,
optionbox15,,,
optionbox16,,,
ritsunote,孩子你好，我是増夫的母亲罗米尔达·克莱恩。我想和你谈谈増夫让你保守的秘密。来储藏室见我。我知道那里通常锁着，但芽衣在忙我会给你开着门。,"Hey Masuo, it’s your mom. I see you coming here all the time to fuck Ms. Mei or your friend Ena. But you never come to visit your mother. Come to visit the storage room. It doesn’t stink of cum any more.",@NEW
ritsumoneygiven,你获得了3000金币！,You swindled 3000 coins from Ritsu!,@NEW
ryominame,瑠美,Ryomi,@NEW
chimom1,+NP OKEE OP4I,+NP OKEE OP4I,@NEW
chimom2,奇怪的女人,Horny Slut,@NEW
chimommessage1,嘿，我从你妈那里要到了你的号码。,I got your number from the slut you fuck everyday.,@NEW
chimommessage2,呃..你是谁？,"Yeah, but who are you?",@NEW
chimommessage3,你在露营时遇到的那位女士。就是那个在营地办公室把你榨干的那个。我去你住处找你但你不在。,The lady that milked you dry during your camping trip.,@NEW
chimommessage4,对，我在平冢病院。你过来吗？我想跟你算账。哦...这地方闹鬼但我朋友在处理鬼魂。能进来的时候我叫你。,Come to Hirakawa asylum. I wanna settle the score with you.,@NEW
chimommessage5,嘿大姐，你还在城里吗？我想再算一次账。上次差一点了，我觉得这次能行。来平冢病院。,Are you still in the city. Come to the asylum again. You can’t leave until I’m done with you.,@NEW
chimommessage6,哦，你们城里男孩在床上可能不够持久，但你们倒是很固执。我现在和家人在吃晚餐。但...我真的不想错过好炮。我会跟他们说那位女士想见我孙子来脱身。,How cute! You still think you can win. I will come there to milk you dry again.,@NEW
rumiahelped,留美亚 took care of the ghost!,Rumia took care of the ghost!,@NEW
